cluster,metric,url,article_text
0,0.069728421,https://www.cnn.com/2019/04/30/asia/yeti-india-army-intl/index.html,human search tweet claim found monster twitter account director public inform tweet claim track snow first time mountain team site sic footprint beast read post three footprint group photo appear group first time team site footprint beast inch close base camp sight nation park past pic twitter print inch inch spot close base camp mountain area tibet tweet sight nation park past post claim tweet prompt social medium mani previous debunk other poke fun tweet one top twitter trend topic
1,0.008102316,https://www.cnn.com/2019/04/30/middleeast/iran-executes-minors-intl/index.html,two last week accord right group intern critic utter disdain intern law right child year old cousin amin prison southern follow unfair trial said statement teen convict rape respond request comment said arrest age know death also show lash mark show flog prior death accord group author prove put child death flagrant disregard intern law east north director said statement read
2,0.011025684,https://www.cnn.com/2019/04/30/asia/gallery/reaction-japan-akihito/index.html,left wear kimono visit nation garden take photo park view end reign emperor emperor care told photograph end era japan reflect left wear kimono visit nation garden take photo park view end reign emperor emperor care told photograph japan much love emperor formal first emperor year throng well wisher japan oversea flock week get show respect cite health reason stand son father photograph live talk mani get thought hope
3,0.010837053,https://www.cnn.com/2012/12/07/world/asia/emperor-akihito---fast-facts/index.html,look life emperor japan person birth date birth name father emperor mother empress present child nori princess aka princess nori hiro nori princess aka princess nori hiro crown attend fact chrysanthemum throne world record show line unbroken fourteen emperor japan direct descend japan first emperor circa japan world monarch hold emperor fifth child first son emperor empress mean shine virtu mean august success enlighten first crown common attend last event cost million billion parent accord custom time rais chamberlain tutor household begin list candid list name invest crown right heir throne japan japan queen visit thirteen north accept posse sword bead mirror sun goddess upon death father emperor may banquet visit south tae woo regret year express ascend chrysanthemum throne emperor japan one year ten month death father emperor state visit china first visit china monarch emperor say treatment chine state visit china first visit china monarch emperor say treatment chine world war may state visit trigger prison war demand formal treatment pow hand soldier june mother empress japan die age success undergo cancer birth first grandson first male heir born year last male heir born child father emperor empress visit visit pearl harbor lay wreath nation veteran world war emperor empress visit visit pearl harbor lay wreath nation veteran world war conflict along empress meet along empress meet japan admit hear problem march emperor record speech wake emperor record speech wake japan devast tsunami nuclear never give hope take care live strong tomorrow suffer fever undergo success bypass page paper fish fish japan key fish encyclopedia
3,0.010277053,https://www.cnn.com/2019/04/30/africa/save-the-children-mozambique-appeal-intl/index.html,intern save child say run money help thousand survivor launch appeal fund shatter destroy livelihood loss life devast live brink left face critic save child team leader said statement also report storm kill least four island nation unit nation humanitarian affair said still time save live million pay food shelter health water assist save child said expect need save live humanitarian need wake life threaten need donor dig deep still time save live said aerial view show survivor told save child team flood lost child said wall fell first thing call neighbor start wall start shovel brick dirt find child said accord save child found child took one child die sad happen heart hurt rain fall northern next four day worsen flood hard hit area forecast said
1,0.017622316,https://www.cnn.com/2019/01/22/africa/okapi-drc-congo-africa-intl/index.html,one place live almost mammal ever seen stripe okapi often half zebra half hybrid legend rare okapi unknown western world turn okapi virtual unheard west life democrat world found live wild grace packet plastic water even back franc okapi giant panda china kangaroo top cent franc note okapi okapi govern ranger uniform okapi give name mani local decad success seen much spin govern control okapi number fall today remain three decad ago scientist made life mission protect rare mammal okapi eastern size nation park unit state similar end okapi among danger place earth visit arm militia stalk dirt road gold diamond mine near poacher rife compound matter region current worst outbreak date week accept opposit candid winner landmark elect nation stand okapi fate ride next move year old touch aboard cargo plane late differ place one today vast nation span two time zone road join east west leader fame leopard print hat life rel say hope air person could safe say never felt threaten sport headgear base lead big game safari eastern southern year one strang seen zoo long wild size okapi close rel long neck yellow know today say okapi lick back neck inch coat feel like velvet within hour birth say okapi hold first stool day avoid give leopard scent hunt okapi twitch ear smitten seven day overland journey east group talent conservationist environ protect group work nation okapi govern part earmark miner protect mine result virtual free develop ideal habitat okapi live thousand year okapi support nomad assist mission govern make known okapi let see say trader born grew explain know okapi never seen one real life mani year ago saw one zoo say join conservationist jean lamba swiss zoologist wife former worker follow husband well author life threaten mission okapi came later donkey west got first whiff okapi welsh journalist strang donkey book govern fund approach king eager exploit wealth use labor construct road across help claim fiefdom time size got rich vast rubber without ever step foot scant invest made time govern took control million die one act saw local fail meet rubber quota punish hand chop okapi hide welsh writer book author road colon built ferri visitor west across one tropic tourist alight eastern open small hotel zoo live success wive first time okapi okapi inch long okapi fed western say previous okapi new zebra later okapi skeleton naturalist hand die seven year later gain spark civil war area okapi base wander back okapi nook slim sunbeam filter beam patch light onto forest floor tree pangolin scale giant trunk forest safe along tropic waft world say would write letter home hope wrote back camp wire flown top year okapi still kept station first half airlift zoo first okapi born foreign zoo take stock gene pool global zoo slim fail group dug pit along okapi trail breed base three born one two male sent around world say lot okapi zoo new york today descend trio wild okapi caught forest camera split time drum dollar conduct ground break research use sound boost team gather data help prove okapi via human quit dinosaur like say team work thrive shadow state rise power cloak leopard skin drain coffer buy maintain birth town north turn lavish western style mall supermarket five star hotel also three fountain world lead chef flown aboard concord birthday cake soldier step across overgrown fountain front one late sess three long loot rob get cancer treatment march took coup region use back soldier win power rebel commit hide would return home face power default spark conflict came call first world war sent anti soldier prop govern million live lost hunger east left son right shot dead guard half way war son took power bad govern inherit adapt global world say base author sever book central transfer ownership least billion asset state mine sector control accord unit nation war end local level state say place went die state state exist say field arm actor gun gold grit war year diplomat sever rebel group well govern fight back forth eastern say whoever control safe worker lamba kambal rise star okapi project struck deal war lord jean drive home success meet control car mountain feed okapi one blow lost three top say wife say take husband knew could stop say husband would left gave ahead state boom million last today number sure higher say move onto either practic slash burn poach mine put okapi threat govern deploy ranger protect area top month bonus collect snare patrol jean ranger ten year ago say ranger might small group four five poacher today find gang hunt say want get come across open fire mine okapi seen aerial survey gold left pan mine close mine poacher matter impoverish employ virtual non exist neighbor beacon turn mountain gorilla tourism dollar trek mountain gorilla cost tourism account support also mountain gorilla park south okapi two tourist kidnap last year region danger tourism get one two tourist come say know brave stupid thunder okapi okapi worst attack arm rebel storm station okapi base die build torch kidnap men use porter woman taken wive rebel thought finish say team persist loot burn attack beauti place fill arm group live beyond state control feed say okapi kept station delay went poll nation two term limit overstay two year final get way set first democrat transfer power wait drama respect landmark moment went health worker new doctor without border treatment center democrat church elect found martin opposit candid winner amid widespread irregular rig smart know work system say want run want keep control court valid result elect request union delay swear new turn week govern move stem unrest remain claim live hold line wait upturn prove okapi bongo plot expand project nation park south rebel win spectacular place bongo okapi gorilla say need help much time left spend moment make differ cent note okapi grace worth system
1,0.005142316,https://www.cnn.com/TRANSCRIPTS/2019.04.30.html,return transcript main page transcript note page new transcript avail can not find segment check back later
3,0.020677053,https://www.cnn.com/2019/04/30/entertainment/empire-renewed-season-6-jussie-smollett-no-plans-for-return/index.html,return sixth season said mutual agreement studio option season time plan return fox entertain fox said joint statement mean studio open return told begin season extend contract keep open grate fox leadership cast crew fan support said statement appear final two show current season written aftermath said stage attack read
1,0.041222316,https://www.cnn.com/2019/04/30/entertainment/obamas-netflix-shows/index.html,higher ground product unveil slate project wide rang drama set post new york script child number non fiction project creat higher ground power project said touch race class civil right much product entertain connect breakdown set clash occur chine open new motor plant stood film direct award award winner steven last truck close plant read
0,0.037328421,https://www.cnn.com/2019/04/30/entertainment/nsync-justin-timberlake-gonna-be-may-trnd/index.html,today mean tomorrow gon may never let forget song stuck head yet allow back boy band day born song string attach album pop flair hit sang fan brush hair remind world gon may day never even get action gon may day said joey share partnership tea group text today one holiday said bass also said share never seen dog head bass said twitter account yet still time join fun good news look like sen humor share clip music video cut icon lyric true fan fill blank know wrote gon fun gon gon
4,0.038634105,https://www.cnn.com/2019/04/30/entertainment/chris-stapleton-game-of-thrones/index.html,squint make night dark game throne might thought see thing white walker look kind like star well folk right turn music star fan show land guest spot along bassist cure tour took follow share behind scene set fan went wild
1,0.022742316,https://www.cnn.com/2019/04/30/entertainment/sonic-the-hedgehog-trailer-reactions-trnd/index.html,teeth got distract first trailer sonic hedgehog drop strong reaction adapt video game lose matter hard tri alway feel kidnap childhood shove mirror teeth sonic hedgehog return haunt mouth full human teeth last face see die pic twitter marrow sonic look like teeth look like good part boy pic twitter champ weird teeth alway accord dental research well ancient way deal teeth essay make icon tooth north popular tooth thrown sun thrown fire thrown leg thrown onto roof often place hole near stove hearth offer buri hidden could get place tree wall swallow mother child read
0,-0.013871579,https://www.cnn.com/2019/04/30/entertainment/giacomo-gianniotti-married/index.html,order grey star artist weekend actor via huge thank team gave wed wrote indebt make day dream come true still float appear grey current love interest grey friend came love never forget read
3,0.020117053,https://www.cnn.com/2019/04/30/entertainment/knock-down-the-house-review/index.html,ground floor seat start cortez phenomenon knock feel like extend window moment twist risk overshadow brave elect except rule direct written lear sold report million film sever democrat activist mount well establish cortez understand garner lion share screen time cast context movement spend time bush ami jean west respect lesson take time come cortez near end note consol order one make tri knock best context highlight enorm odd cortez well dismiss veteran joe read
3,-0.006842947,https://www.cnn.com/2019/04/30/entertainment/holocaust-survivors-documentaries-review/index.html,white brought renew holocaust day sen world gradual lose first hand account pair week look back eye camp survivor liber last survivor air two spare told present survivor member discus ordeal well affect year later week liber hero last channel hour made conjunct interview mere child thrown camp need hear still among last one say gone finish book remain vivid rel lost place like survivor guilt felt cope employ war aftermath read
0,-0.002831579,https://www.cnn.com/2019/04/29/entertainment/jeopardy-contestant-james-holzhauer-monday-trnd/index.html,day win streak game night close clue booster group form use instead name answer chamber end total levin came second win stand read
1,0.021222316,https://www.cnn.com/2019/04/30/entertainment/tony-awards-nominations-2019/index.html,victor morn new york public perform art center star carney amber gray shield lead way follow nod host award june broadway kill mockingbird network best play read
3,0.080917053,https://www.cnn.com/2019/04/29/entertainment/the-simpsons-upstate-ny-trnd/index.html,new york latest game car way fall start point bankrupt retail interject boo yah ask head one place never never great new york homer respond launch frank new york new york classic fashion lyric pull punch read
0,0.073968421,https://www.cnn.com/2019/04/30/americas/venezuela-juan-guaido-leopoldo-lopez-intl/index.html,opposit leader made attempt yet power maduro morn group soldier call brought protest confront support maduro loyalist cloud tear gun shot rang air member nation guard arm brandish blue opposit live video ground opposit protest appear throw object one plow straight crowd knock number opposit struck nation guard street near clash taken medic center accord wound rubber bullet two treat gunshot wound accord colonel also shot clash final phase unrest start dawn address begin final phase freedom bid oust maduro start flank men armor previous call may lead nation nation interim dozen led month protest govern speech mark success attempt yet leader opposit leader high opposit politician speak opposit freed arrest defect soldier start end usurp video film later day enter guest diplomat mission accord tweet foreign affair inform call action attempt coup twitter term reject note govern would small number traitor personnel maduro respond unrest tweet say region express total call public support govern made public appear unclear whether move gain traction much support control maduro vice told garrison support maduro pueblo fin con principal armada final told opposit leader support lower rank seen statement support lower rank diplomat told also confirm side maduro could exit maduro said day hour watch opposit leader call replay video must watch opposit leader call intern reaction support mass around unit state state mike said tweet govern support launch opposit leader later told maduro depart morn talk russia claim foreign spokeswoman maria told tri best use fake part inform war trump also tweet protest marco vocal critic maduro support twitter brazil far right also tweet support vice told press standoff turn back moment turn back point either arrest maduro said call right side reject dictatorship usurp maduro foreign also tweet govern strong support reject opposit said retain neutral posit speak cell phone loyalist soldier base name nation scene opposit maduro govern foreign power rival say return power sham elect last year transit govern free elect end rule socialist maduro overseen oil nation descent humanitarian act maduro blame coup
2,0.010785684,https://www.cnn.com/2019/04/30/europe/france-sexual-harassment-laws-intl/index.html,court last eight month hand fine new law seek combat harass woman equal marl confirm told number feel make long term differ woman law ban sexual comment offend fine spot franc nation law wolf similar harass last year chang follow viral video read
4,0.019594105,https://www.cnn.com/travel/article/iraq-vacation/index.html,next top list eastern long synonym conflict turmoil idea wander snap photo seem far fetch photograph jet holiday tour sight meet local tri great food photograph share snap social medium hope see rethink view actual see move forward tell travel get lot better day see medium bad side complex process took snap hop plane hope best visitor mani need visa process complex use kind first place visit worker spend free time road tend travel around world say mani place around world fed crowd disappoint stand queue rubbish behind board train spent time north record travel offer tip trick visit map spot must visit list time say travel spot mean chang plan last surround add know well alway want good enough visit visa process got sever stage madrasah build probabl one difficult tourist visa get world moment say photograph explain need find well connect local contact could hand foreign affair check background good reason visit take three four month get friend refuge back home point right direct also got contact local via couch surf content earth say mani armor car allow stay sofa govern time say walk around also stay hotel strict actual impact take photo say actual restrict take photo restrict restrict place local say post photo even soldier keen soldier samarra pose expect one high place tea say also taken aback even airport woman see tourist visa like fifth sixth ever seen say expect life would like far biggest shock liber actual laid back expect lot like guard street corner life restaur shop full life say even late even street super ask tea dinner expect free way even like shop buy alcohol public shop photograph depict vibrant snap shot ferri wheel dream park rebuilt zoo took photograph tea local gather chat unwind market armor car say use visit high spot place local tell area safe stay away happen well whole trip concern never felt ferri wheel dream park zoo photograph also head ancient last also board train southern line open easier travel around man alway get around much easier get much say trip two friend problem either content ancient time war hall nation museum mani citizen visit led civil war terror group state depart warn risk terror kidnap arm conflict travel number one vacation hope follow footstep thorough research need read lot talk quit lot local even medium say danger local know delight photograph gain traction save monument central lot medium use tri show tourist actual come say also hope see photograph give western insight war
1,0.044902316,https://www.cnn.com/2019/04/30/europe/eurovision-boycott-israel-palestinian-scli-intl/index.html,member entertain medium person kiss gene simmon music scooter speak boycott year song contest popular annual music event wide known set may host call cancel contest boycott broadcast perform artist marina sign open letter non profit organ condemn boycott subvert spirit contest turn tool weapon event sing crucial help bring background wrote boycott movement affront work mutual state letter
4,0.017834105,https://www.cnn.com/2019/04/30/europe/firefighter-london-marathon-broken-foot-trnd/index.html,steven time train marathon still felt good part race around mile step loo water right foot calf hip expect pain along way think would run said man pain got mile stop tent assist probabl would given said run rais fund man want disappoint friend member support run enough get end marathon stop point told mile point lot got drag around crowd scream read
0,0.023808421,https://www.cnn.com/2019/04/30/americas/gallery/venezuela-crisis/index.html,member support opposit leader fire air repel loyal maduro maduro tri near base photo clash erupt member support opposit leader fire air repel loyal maduro maduro tri near base opposit leader self proclaim post video social medium call citizen rise govern maduro appear sever member video said film afterward confront near base support maduro loyalist spent last week visit town draw crowd bid maduro step inform call action coup twitter govern small number traitor personnel
0,0.008368421,https://www.cnn.com/2019/04/30/asia/gallery/akihito-abdicates/index.html,japan pool emperor right depart ritual report throne photo emperor step japan japan pool emperor right depart ritual report throne emperor first monarch year post crown inaugur usher era reign known era end midnight known emperor
2,0.015105684,https://www.cnn.com/2019/02/26/tech/vr-transforming-hr-intl-biz-evolved/index.html,grow number use virtual recruit train staff give employ new way train foster work german railway use four year ago attract new staff hire wear headset within matter second job real life accord head talent also help pick best team develop recruit platform use ass candid also allow employ offer new recruit virtual tour virtual meet chief use platform candid base test allow control user see hear feel see behavior collect data explain vice strategi develop monitor approach space first mission orient linear order transform way train transform way train recent unveil pilot program use train soldier fast food chain use game teach staff cook chicken develop give staff sen day day job use staff train recruit yet expert allow user feel use skill cost argument creat train scenario real world said dalton head consult firm allow scenario understand impact action also effect tool hand train let perform action hand accord founder learn put headset help build like minor room difficult job never thought said work develop give staff run hotel front desk housekeep success pilot roll six global team member walk hotel task like set room tray said stroud vice talent learn process virtual hotel chain adopt train gender pay gap new wave look way point develop base train platform anti sexual harass train train walk user number line person profession blur user react comment action allow see hear tone context said point founder morgan mercer said lean space make comment tone appear uncomfort thing see hear feel mercer work program aim help woman develop skill bid address gender pay gap allow sit across virtual say word say practic get sen peer said could impact gender
4,0.036154105,https://www.cnn.com/2019/04/30/sport/sloane-stephens-engaged-trnd/index.html,two photo confirm year old sloan tie knot open champion date year old striker men nation team three year ago power short post twitter account news drew legion renown sport two twitter team relationship childhood friend grow
3,0.027077053,https://www.cnn.com/2019/02/12/football/matthijs-de-ligt-ajax-champions-league-real-madrid-spt-intl/index.html,club like even clear pathway great marco van basten mean exhaust list snapshot regal latest much cab rank roll might product environ year old captain time champion boy age nine starter unit final player ever lead champion score goal done second skipper neve porto younger made champion bow draw season surpass van fame belt second captain look care quit tell import thing want develop captain year old player start final exist almost without parallel speak self young man rais develop club distinct manner popular among public one way beyond could begin understand nice say relationship club support fan younger watch lot game alway sing crowd shout made know play arena captain team dream arena adorn name icon whose etch club cup three time success collect wide array barcelona wide regard one player time know say know impact world breath think see game lot tension lot shout watch access past replay video must watch access past word leader albeit one still four year birth score clinch recent crown notion age number ring true club spearhead impress extra captain club like say relax profession stretch across word alway big moment new youth team captain know like like develop good captain better captain dream captain like age honest came soon special latest long line star fame youth system came soon one heavyweight best age move higher group explain difficult adapt make develop faster import thing think number former great also help dutch club product line keep roll bogard play barcelona add stam one best player world first team frank young player nice get train learn guy give rare author subject turn drop back center sen pathway quick time one might even view model model rio got way never even club team put rapid progress player person aim youth setup school much system set success equal built minim impact fall game dream say like school much younger push school think good give get lesson learn better player also better person person also import three year ago captain team lead real skill poi beyond year make link plethora top club partner crime rate sign agreement barcelona fee worth million champion also link agent mino strong connect also agent food chain mean per may well lie away captain give away never know admit long term moment day come club smile face moment focus club focus champion win cup win real champion three time row know strength know see end lot also difficult thing think
4,0.036234105,https://www.cnn.com/2019/04/26/sport/ireland-rugby-world-cup-2019-spt-intl/index.html,never made past world cup eight attempt fail make last four lost play make quarter men green get past pool stage yet exploit hope swell world cup japan next year would differ year six nation grand slam defeat northern rival summer tour away well beat world black world award end year coach joe name coach year half sexton player year side team year roll differ year six nation loss wale wonder aloud peak soon player defeat black last year club season race side full well place week mark day big start throw hat back ring world cup nation though must understand past present long road top start drew five nation good year say former head technic direct back never beat franc wale basic profession even amateur day enorm win year guy need get consist key consist plan also mani coach differ look technic direct part long term project make world game time start role player develop coach develop look photo new beat win second straight world cup stadium four year shift japan stadium throughout host tournament hide caption photo intern stadium match new south franc japan final hide caption photo stadium metropolitan match japan franc wale new final hide caption photo stadium match wale south japan winner new hide caption photo stadium match japan south hide caption photo stadium match tonga tonga hide caption photo stadium match franc tonga wale hide caption photo stadium match new winner wale hide caption photo stadium match winner hide caption photo stadium match winner hide caption photo dome match tonga hide caption photo stadium match winner south winner hide caption photo stadium match winner franc winner hide caption accord rise perfect storm accident develop chief behind game soccer term popular new dawn union benefit four exist could turn profession also last school say aspect back develop pathway amateur add game went profession shift program player develop result start say control player four staff four term align obstruct accord talent break player would huge game like other certain coach ahead concept like protocol period control play time also point fact certain respect hot seat one would long time thank share vision key aspect say understand mind task work player develop big school make plan game right win six nation say good thing come wait long slow process get point player hit high standard say drive around car side drew laugh pedestrian give finger thing gone well current nation team leadership recent loss wonder get kick start form ferri world cup one stand snapshot tournament campaign end side quarter wale ferri know form big tournament import ferri world cup momentum come calm smile face former flanker tell think moment small kind sum six nation sexton jack came first cap yet talk come kick water look like enjoy think current chang room would address player point finger instead share well last year help matter made almost like forgot six nation made seem get stuck head ferri get away two day grand slam win wale write year good work key gone six nation ferri reckon sexton shoulder news would stay beyond world cup thing bit photo six nation fan six nation championship bring best peculiar fandom leprechaun nun chicken beer fuel hide caption photo six nation fan way two dragon head hide caption photo six nation fan face paint rose clad cover chain mail horseback cartoon saint hide caption photo six nation fan daffodil symbol wale like daffodil back arm leg note smirk passer hide caption photo six nation fan chain mail jester hat long lens chang hide caption photo six nation fan look eye hide caption photo six nation fan ever outfit contrast team form optimist splendor quit match recent six nation record without win hide caption photo six nation fan look face paint perfect facial hair even add hide caption photo six nation fan sort flag glass hide caption photo six nation fan monsieur find known gallic rooster hide caption photo six nation fan lung hide caption photo six nation fan nope neither hide caption photo six nation fan six nation without nun almost mani element rope cross man ticket semi digest beer clutch face etch angst forget lock front door hide caption photo six nation fan could almost game sole pink shirt among sea green hide caption photo six nation fan look eye fix outstretch pint wide brim hat love touch hide caption photo six nation fan touch class amid dragon rose rooster hide caption photo six nation fan mani layer look past daffodil head frame half half actual man come behind shoulder toy child tournament hide caption think thing ferri add win say win world cup month beaten say get world cup group stage player point finger instead share ferri got get back got connect get fan think team got one come first world cup game need good enough win ferri personnel tactic come fore work rate pack young men like lock rise make tell differ team must also deal knock lose player team world cup ferri side approach world cup warm one game time build rhythm work establish partnership roll group stage focus first moan pool rival set sight green team photo world cup new first side retain world cup defeat final stadium hide caption photo world cup new black end year drought lift web trophi home soil greet crowd wellington hide caption photo world cup franc south claim second franc defeat stade franc pari hide caption photo world cup first day northern side win world cup defeat struck win drop goal extra time hide caption photo world cup wale second world cup came eight year first franc saw side lift trophi hide caption photo world cup south one icon south nelson present world cup springbok captain help unit nation one year end apartheid hide caption photo world cup first world cup defeat final hide caption photo world cup new black inaugur world cup home soil captain kirk kiss trophi follow franc hide caption reason fear expert see match enough look rank say russia team leader pool dreamer understand expect painless exit group pool tri thank god contact game fight make hurt game mean russia fight term ball hurt come russia approach game rather target fire russia eager face half full back strength approach applaud play kick game use scrum maul beauti hidden russia face world cup world cup pool japan russia also see size task ahead hard say team distinct like strong scrum super fast game japan huge test team play team top echelon build game develop also big fast strong guy learn play school like self taught tri level world cup team tri take thing next level understand world cup also offer vari field pool team play form ferri say monkey back make semi first time ever next level like done face either new south pool quarter beat one two knockout game
3,0.026757053,https://www.cnn.com/travel/article/asia-busiest-airports-2019/index.html,new world beat airport set open year add list region along way hold nine world top airport total number intern flight accord latest report airport council intern highlight three top airport world greater china take build eight new airport per year aim open though crowd region world air travel part airport four top five airport name recent world airport award region hub ten million new amen date airport much rest world far behind place flier treat rare air travel quick nine accord world airport traffic rank intern airport render airport due open later year architect world rank reason open new airport year look exist airport airport second world airport sprawl world lead million new airport open close instead like air china give extra boost number air travel show sign content sneak peek new airport airport world punctual airport world rank probabl one airport ever take crown airport world fifth airport whilst amen quit modern master closer altern airport often top global rank clean custom focus novelist said spend nine hour final got around check actual disappoint gate stuff even see like replica next time sure nine hour find face delay rare fourth year row punctual airport million seat world accord travel analyst hong intern airport depart lap mike clark world rank hong origin airport would close doubt would need room grow new site known lap eighth airport world world cargo airport home mani airport built level lap island north coast island reclaim land pearl river travel western pearl river delta region use new hong road reach airport bring million within grasp content hong intern airport shanghai intern airport aerial shot termin shanghai intern airport world rank shanghai main intern airport world third cargo airport open expand world termin million per year doubt reach time expand current world ninth airport said lot visa passport check foreign fingerprint control center content world airport intern airport intern airport new termin common world rank accord report world third market japan airport world intern hub mani nation like air indigo plan build mani new airport region plan fourth runway three termin growth airport recent best airport award airport council intern airport award airport intern airport aerial view intern airport chine world rank china grow across board plan build new airport come decad airport region among airport china southeast huge third airport world airport open phase open huge new termin take total million per year intern airport area termin intern airport west world rank one world modern airport intern airport main gateway air travel grow fast lead way airport almost million per year find room bright open space latest modern termin open well much need main intern gateway develop design build around need focus robot gate give help flight machin glide around keep termin clean termin great hall cover four wood local artist content world best airport intern airport termin airport outskirt open berri world rank use intern airport could see crowd termin ultra modern new termin termin design reflect tropic garden pavilion either way one million use airport made thousand island air travel get around airport plan build third airport soon director state new airport airport world rank airport long among seventh time row crown world best hub step four termin love travel consult ben comment think airport amen swim pool garden theater airport
2,0.037425684,https://www.cnn.com/travel/article/low-airfares-airlines/index.html,seven hour flight across bargain price low cost jet new york one way tax fare travel like fight penni offer round trip fare make profit low fare say cook adjunct professor aeronaut part parcel cost ticket cook former pilot call ticket profit add total flight cook explain low fare pull weight base per seat cost accord cook total cost flight fuel bill two train pilot cabin crew food clean payment aircraft sticker price million typic set twice result cost offer virtual fix say fuel price might chang control fame budget carrier boast fare actual cover cost profit nevertheless make differ seat select fee sale board higher margin product seat frequent per day extra often long carrier can not real cost cook explain object maxim particular flight particular day base expect actual demand cook around seat avail basic fare mean typic wide jet around seat avail cut rate price ticket sold fare travel date approach bargain tri book seat close might pay time basic fare cook say travel book soon travel date mind math offer low fare albeit restrict seat would unsold much better sell seat low fare said low mani say founder research group expert discount need vice get discount fare content hack way say object establish sell enough basic fare low cost also push higher fare class within premium use complex make price adjust base data competitor fare expect actual sale particular fare class flight along oversight intern team one one billion fare new york differ fare class seat flight rout say demand golden age low fare think fuel price reason demand air travel even rel demand fare market price base competitor lot meet demand explain note southwest enter market fare fall cite recent market fare low west coast unit major competitor respond control manner say content price secret carrier come fare logic rout even thank say may lower fare offer prefer one latest start run flight new york boston
1,0.076022316,https://www.cnn.com/2013/06/03/world/wikileaks-fast-facts/index.html,man born man former analyst document convict act year prison later march post intern document church post yahoo account post yahoo account post list name address claim belong far right nation video post show fire kill two journalist number civilian claim crew target arm civilian may attack post state depart record man turn former hacker man leak record detain man leak combat video attack post state depart record man turn former hacker man leak record man transfer inform person system law govern inform publish document publish document war new mani civilian kill role play support mani account begin publish leak state depart date back site say document stage next month suffer attack design make user twitter user call jester claim attack server document obtain reveal detail terrorist bay diplomat halt public aggress state bank visa western union cut man hear grand hear whether enough exist merit court martial begin man formal aid wrong publish transmit nation inform theft public record start descript govern document confirm begin say five million start descript govern document confirm begin publish million begin publish million politician govern date back man acquit aid found count act august man year prison august statement read today show man want live life woman want known new name man later formal chang name democrat nation staffer democrat nation staffer appear show favor sander tweet agre grant man founder date back prosecutor question whether first amend protect found way proceed offer detail plan file author tell take step seek arrest founder date back prosecutor question whether first amend protect found way proceed offer detail plan file may man prison school withdraw man visit fellow march man attorney say contempt detain man attorney say contempt detain group man support call resist statement claim man kept cell hour day say surmount
2,0.079985684,https://www.cnn.com/2019/04/30/world/spinning-black-hole-jets-scn/index.html,light year away earth black hole keep swing jet plasma cloud space accord new black hole known like other jet shoot within differ direct research admit black hole object one differ one black hole system ever come across author miller said statement miller also professor intern radio research publish journal like mani black hole feed star pull away star form disk black hole spiral toward said differ think disk black hole appear inner part disk like spin top fire jet differ direct chang orient read
0,0.019728421,https://www.cnn.com/2012/12/07/world/pope-benedict-xvi---fast-facts/index.html,person birth date birth place inn birth name father mother maria religion fact first pope resign chief pope watch pope cite age resign replay video must watch pope cite age resign watch priest mar pope replay video must watch priest mar pope watch pope benedict german root replay video must watch pope benedict german root watch pope benedict first mass replay video must watch pope benedict first mass posit prefect faith intern dean cardin dean cardin call cardin death pope accomplish pianist love world war desert german taken prison june ordain priest teach vice professor march name archbishop may june made cardin pope name prefect faith intern elect vice dean cardin name dean cardin elect pope cardin inaugur mass take place august second pope visit speak first focus subject love march hold first formal men level cardin next day saint peter pope present new cardin golden ring symbol church may travel pay late pope visit birth home travel live benedict also visit camp give speech quot emperor regard give speech quot emperor regard prophet speech spark protest around world envoy pope world turkey first visit pope may brazil six day visit first pope pope travel shrine pope victim civil war mass senior posit cardin visit unit state first time pope hold mass nation park attend later day meet horn faith three victim sexual clergyman speech speech unit nation mass pray pray ground zero lower lead mass stadium front canon four new saint canon four new saint mother make statement anti month scandal bishop death toll kill camp world war march make first trip pope travel reaffirm church ban use name five new saint rev alvar pereira may make first trip east make stop jordan make first trip east make stop jordan meet leader break wrist fall august pope sign record deal record record song prayer virgin pope new album alma mater june mass saint peter basilica pope ask sexual within church stop toughen law priest sexual pope travel first state visit unit kingdom pope pope made pastor visit pope make statement church vigil enough fast enough respond problem sexual priest june pope send first tweet via pope send first tweet via twitter account launch new tweet pope press send button march pope visit pope visit mass plaza meet former leader may pope benedict butler paolo arrest posse document suspect leak document journalist author book pope former butler paolo convict theft leak papal document month prison name seven new saint two first cope nun year life help leper five new saint pedro maria anna pope book pope book narr publish book pope claim calendar base sixth monk sever year birth date pope twitter account live seven thousand follow within pope benedict effect cite age reason pope benedict papal retreat expect remain next pope chosen benedict return live former garden make last remark pope say pilgrim begin last leg earth may return live return live pope pope benedict make appear peter basilica pope creat new cardin attend attend canon pope guest benedict book benedict book last testament word written peter publish
